year,round,race_name,circuit_id,date,driver_id,constructor_id,quali_position,q1_time,q2_time,q3_time
2022,14,Belgian Grand Prix,spa,2022-08-28,kevin_magnussen,haas,18,1:46.557,,
2022,14,Belgian Grand Prix,spa,2022-08-28,tsunoda,alphatauri,19,1:46.692,,
2022,14,Belgian Grand Prix,spa,2022-08-28,bottas,alfa,20,1:47.866,,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,max_verstappen,red_bull,1,1:11.317,1:10.927,1:10.342
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,leclerc,ferrari,2,1:11.443,1:10.988,1:10.363
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,sainz,ferrari,3,1:11.767,1:10.814,1:10.434
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,hamilton,mercedes,4,1:11.331,1:11.075,1:10.648
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,perez,red_bull,5,1:11.641,1:11.314,1:11.077
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,russell,mercedes,6,1:11.561,1:10.824,1:11.147
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,norris,mclaren,7,1:11.556,1:11.116,1:11.174
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,mick_schumacher,haas,8,1:11.741,1:11.420,1:11.442
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,tsunoda,alphatauri,9,1:11.427,1:11.428,1:12.556
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,stroll,aston_martin,10,1:11.568,1:11.416,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,gasly,alphatauri,11,1:11.705,1:11.512,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,ocon,alpine,12,1:11.748,1:11.605,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,alonso,alpine,13,1:11.667,1:11.613,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,zhou,alfa,14,1:11.826,1:11.704,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,albon,williams,15,1:11.695,1:11.802,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,bottas,alfa,16,1:11.961,,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,ricciardo,mclaren,17,1:12.081,,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,kevin_magnussen,haas,18,1:12.319,,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,vettel,aston_martin,19,1:12.391,,
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,latifi,williams,20,1:13.353,,
2022,16,Italian Grand Prix,monza,2022-09-11,leclerc,ferrari,1,1:21.280,1:21.208,1:20.161
2022,16,Italian Grand Prix,monza,2022-09-11,max_verstappen,red_bull,2,1:20.922,1:21.265,1:20.306
2022,16,Italian Grand Prix,monza,2022-09-11,sainz,ferrari,3,1:21.348,1:20.878,1:20.429
2022,16,Italian Grand Prix,monza,2022-09-11,perez,red_bull,4,1:21.495,1:21.358,1:21.206
2022,16,Italian Grand Prix,monza,2022-09-11,hamilton,mercedes,5,1:22.048,1:21.708,1:21.524
2022,16,Italian Grand Prix,monza,2022-09-11,russell,mercedes,6,1:21.785,1:21.747,1:21.542
2022,16,Italian Grand Prix,monza,2022-09-11,norris,mclaren,7,1:22.130,1:21.831,1:21.584
2022,16,Italian Grand Prix,monza,2022-09-11,ricciardo,mclaren,8,1:22.139,1:21.855,1:21.925
2022,16,Italian Grand Prix,monza,2022-09-11,gasly,alphatauri,9,1:22.010,1:22.062,1:22.648
2022,16,Italian Grand Prix,monza,2022-09-11,alonso,alpine,10,1:22.089,1:21.861,
2022,16,Italian Grand Prix,monza,2022-09-11,ocon,alpine,11,1:22.166,1:22.130,
2022,16,Italian Grand Prix,monza,2022-09-11,bottas,alfa,12,1:22.254,1:22.235,
2022,16,Italian Grand Prix,monza,2022-09-11,de_vries,williams,13,1:22.567,1:22.471,
2022,16,Italian Grand Prix,monza,2022-09-11,zhou,alfa,14,1:22.003,1:22.577,
2022,16,Italian Grand Prix,monza,2022-09-11,tsunoda,alphatauri,15,1:22.020,,
2022,16,Italian Grand Prix,monza,2022-09-11,latifi,williams,16,1:22.587,,
2022,16,Italian Grand Prix,monza,2022-09-11,vettel,aston_martin,17,1:22.636,,
2022,16,Italian Grand Prix,monza,2022-09-11,stroll,aston_martin,18,1:22.748,,
2022,16,Italian Grand Prix,monza,2022-09-11,kevin_magnussen,haas,19,1:22.908,,
2022,16,Italian Grand Prix,monza,2022-09-11,mick_schumacher,haas,20,1:23.005,,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,leclerc,ferrari,1,1:54.129,1:52.343,1:49.412
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,perez,red_bull,2,1:54.404,1:52.818,1:49.434
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,hamilton,mercedes,3,1:53.161,1:52.691,1:49.466
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,sainz,ferrari,4,1:54.559,1:53.219,1:49.583
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,alonso,alpine,5,1:55.360,1:53.127,1:49.966
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,norris,mclaren,6,1:55.914,1:53.942,1:50.584
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,gasly,alphatauri,7,1:55.606,1:53.546,1:51.211
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,max_verstappen,red_bull,8,1:53.057,1:52.723,1:51.395
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,kevin_magnussen,haas,9,1:55.103,1:54.006,1:51.573
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,tsunoda,alphatauri,10,1:55.314,1:53.848,1:51.983
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,russell,mercedes,11,1:54.633,1:54.012,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,stroll,aston_martin,12,1:55.629,1:54.211,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,mick_schumacher,haas,13,1:55.736,1:54.370,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,vettel,aston_martin,14,1:55.602,1:54.380,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,zhou,alfa,15,1:55.375,1:55.518,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,bottas,alfa,16,1:56.083,,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,ricciardo,mclaren,17,1:56.226,,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,ocon,alpine,18,1:56.337,,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,albon,williams,19,1:56.985,,
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,latifi,williams,20,1:57.532,,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,max_verstappen,red_bull,1,1:30.224,1:30.346,1:29.304
2022,18,Japanese Grand Prix,suzuka,2022-10-09,leclerc,ferrari,2,1:30.402,1:30.486,1:29.314
2022,18,Japanese Grand Prix,suzuka,2022-10-09,sainz,ferrari,3,1:30.336,1:30.444,1:29.361
2022,18,Japanese Grand Prix,suzuka,2022-10-09,perez,red_bull,4,1:30.622,1:29.925,1:29.709
2022,18,Japanese Grand Prix,suzuka,2022-10-09,ocon,alpine,5,1:30.696,1:30.357,1:30.165
2022,18,Japanese Grand Prix,suzuka,2022-10-09,hamilton,mercedes,6,1:30.906,1:30.443,1:30.261
2022,18,Japanese Grand Prix,suzuka,2022-10-09,alonso,alpine,7,1:30.603,1:30.343,1:30.322
2022,18,Japanese Grand Prix,suzuka,2022-10-09,russell,mercedes,8,1:30.865,1:30.465,1:30.389
2022,18,Japanese Grand Prix,suzuka,2022-10-09,vettel,aston_martin,9,1:31.256,1:30.656,1:30.554
2022,18,Japanese Grand Prix,suzuka,2022-10-09,norris,mclaren,10,1:30.881,1:30.473,1:31.003
2022,18,Japanese Grand Prix,suzuka,2022-10-09,ricciardo,mclaren,11,1:30.880,1:30.659,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,bottas,alfa,12,1:31.226,1:30.709,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,tsunoda,alphatauri,13,1:31.130,1:30.808,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,zhou,alfa,14,1:30.894,1:30.953,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,mick_schumacher,haas,15,1:31.152,1:31.439,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,albon,williams,16,1:31.311,,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,gasly,alphatauri,17,1:31.322,,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,kevin_magnussen,haas,18,1:31.352,,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,stroll,aston_martin,19,1:31.419,,
2022,18,Japanese Grand Prix,suzuka,2022-10-09,latifi,williams,20,1:31.511,,
2022,19,United States Grand Prix,americas,2022-10-23,sainz,ferrari,1,1:35.297,1:35.590,1:34.356
2022,19,United States Grand Prix,americas,2022-10-23,leclerc,ferrari,2,1:35.795,1:35.246,1:34.421
2022,19,United States Grand Prix,americas,2022-10-23,max_verstappen,red_bull,3,1:35.864,1:35.294,1:34.448
2022,19,United States Grand Prix,americas,2022-10-23,perez,red_bull,4,1:36.163,1:35.864,1:34.645
2022,19,United States Grand Prix,americas,2022-10-23,hamilton,mercedes,5,1:36.148,1:35.732,1:34.947
2022,19,United States Grand Prix,americas,2022-10-23,russell,mercedes,6,1:36.195,1:35.692,1:34.988
2022,19,United States Grand Prix,americas,2022-10-23,stroll,aston_martin,7,1:36.860,1:36.032,1:35.598
2022,19,United States Grand Prix,americas,2022-10-23,norris,mclaren,8,1:36.465,1:36.341,1:35.690
2022,19,United States Grand Prix,americas,2022-10-23,alonso,alpine,9,1:36.446,1:35.988,1:35.876
2022,19,United States Grand Prix,americas,2022-10-23,bottas,alfa,10,1:36.746,1:36.321,1:36.319
2022,19,United States Grand Prix,americas,2022-10-23,albon,williams,11,1:36.932,1:36.368,
2022,19,United States Grand Prix,americas,2022-10-23,vettel,aston_martin,12,1:36.695,1:36.398,
2022,19,United States Grand Prix,americas,2022-10-23,gasly,alphatauri,13,1:36.577,1:36.740,
2022,19,United States Grand Prix,americas,2022-10-23,zhou,alfa,14,1:36.656,1:36.970,
2022,19,United States Grand Prix,americas,2022-10-23,tsunoda,alphatauri,15,1:36.808,1:37.147,
2022,19,United States Grand Prix,americas,2022-10-23,kevin_magnussen,haas,16,1:36.949,,
2022,19,United States Grand Prix,americas,2022-10-23,ricciardo,mclaren,17,1:37.046,,
2022,19,United States Grand Prix,americas,2022-10-23,ocon,alpine,18,1:37.068,,
2022,19,United States Grand Prix,americas,2022-10-23,mick_schumacher,haas,19,1:37.111,,
2022,19,United States Grand Prix,americas,2022-10-23,latifi,williams,20,1:37.244,,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,max_verstappen,red_bull,1,1:19.222,1:18.566,1:17.775
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,russell,mercedes,2,1:19.583,1:18.565,1:18.079
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,hamilton,mercedes,3,1:19.169,1:18.552,1:18.084
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,perez,red_bull,4,1:19.706,1:18.615,1:18.128
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,sainz,ferrari,5,1:19.566,1:18.560,1:18.351
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,bottas,alfa,6,1:19.523,1:18.762,1:18.401
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,leclerc,ferrari,7,1:19.505,1:19.109,1:18.555
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,norris,mclaren,8,1:19.857,1:19.119,1:18.721
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,alonso,alpine,9,1:20.006,1:19.272,1:18.939
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,ocon,alpine,10,1:19.945,1:19.081,1:19.010
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,ricciardo,mclaren,11,1:20.279,1:19.325,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,zhou,alfa,12,1:20.283,1:19.476,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,tsunoda,alphatauri,13,1:19.907,1:19.589,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,gasly,alphatauri,14,1:20.256,1:19.672,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,kevin_magnussen,haas,15,1:20.293,1:19.833,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,mick_schumacher,haas,16,1:20.419,,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,vettel,aston_martin,17,1:20.419,,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,stroll,aston_martin,18,1:20.520,,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,albon,williams,19,1:20.859,,
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,latifi,williams,20,1:21.167,,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,kevin_magnussen,haas,1,1:13.954,1:11.410,1:11.674
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,max_verstappen,red_bull,2,1:13.625,1:10.881,1:11.877
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,russell,mercedes,3,1:14.427,1:11.318,1:12.059
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,norris,mclaren,4,1:13.106,1:11.377,1:12.263
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,sainz,ferrari,5,1:14.680,1:10.890,1:12.357
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,ocon,alpine,6,1:14.663,1:11.587,1:12.425
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,alonso,alpine,7,1:13.542,1:11.394,1:12.504
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,hamilton,mercedes,8,1:13.403,1:11.539,1:12.611
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,perez,red_bull,9,1:13.613,1:11.456,1:15.601
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,leclerc,ferrari,10,1:14.486,1:10.950,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,albon,williams,11,1:14.324,1:11.631,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,gasly,alphatauri,12,1:14.371,1:11.675,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,vettel,aston_martin,13,1:13.597,1:11.678,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,ricciardo,mclaren,14,1:14.931,1:12.140,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,stroll,aston_martin,15,1:14.398,1:12.210,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,latifi,williams,16,1:15.095,,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,zhou,alfa,17,1:15.197,,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,bottas,alfa,18,1:15.486,,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,tsunoda,alphatauri,19,1:16.264,,
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,mick_schumacher,haas,20,1:16.361,,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,max_verstappen,red_bull,1,1:24.754,1:24.622,1:23.824
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,perez,red_bull,2,1:24.820,1:24.419,1:24.052
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,leclerc,ferrari,3,1:25.211,1:24.517,1:24.092
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,sainz,ferrari,4,1:25.090,1:24.521,1:24.242
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,hamilton,mercedes,5,1:25.594,1:24.774,1:24.508
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,russell,mercedes,6,1:25.545,1:24.940,1:24.511
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,norris,mclaren,7,1:25.387,1:24.903,1:24.769
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,ocon,alpine,8,1:25.735,1:25.007,1:24.830
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,vettel,aston_martin,9,1:25.523,1:24.974,1:24.961
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,ricciardo,mclaren,10,1:25.766,1:25.068,1:25.045
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,alonso,alpine,11,1:25.782,1:25.096,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,tsunoda,alphatauri,12,1:25.630,1:25.219,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,mick_schumacher,haas,13,1:25.711,1:25.225,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,stroll,aston_martin,14,1:25.741,1:25.359,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,zhou,alfa,15,1:25.594,1:25.408,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,kevin_magnussen,haas,16,1:25.834,,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,gasly,alphatauri,17,1:25.859,,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,bottas,alfa,18,1:25.892,,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,albon,williams,19,1:26.028,,
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,latifi,williams,20,1:26.054,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,max_verstappen,red_bull,1,1:31.295,1:30.503,1:29.708
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,perez,red_bull,2,1:31.479,1:30.746,1:29.846
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,leclerc,ferrari,3,1:31.094,1:30.282,1:30.000
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,sainz,ferrari,4,1:30.993,1:30.515,1:30.154
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,alonso,aston_martin,5,1:31.158,1:30.645,1:30.336
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,russell,mercedes,6,1:31.057,1:30.507,1:30.340
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,hamilton,mercedes,7,1:31.543,1:30.513,1:30.384
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,stroll,aston_martin,8,1:31.184,1:31.127,1:30.836
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,ocon,alpine,9,1:31.508,1:30.914,1:30.984
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,hulkenberg,haas,10,1:31.204,1:30.809,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,norris,mclaren,11,1:31.652,1:31.381,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,bottas,alfa,12,1:31.504,1:31.443,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,zhou,alfa,13,1:31.615,1:31.473,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,tsunoda,alphatauri,14,1:31.400,1:32.510,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,albon,williams,15,1:31.461,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,sargeant,williams,16,1:31.652,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,kevin_magnussen,haas,17,1:31.892,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,piastri,mclaren,18,1:32.101,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,de_vries,alphatauri,19,1:32.121,,
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,gasly,alpine,20,1:32.181,,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,perez,red_bull,1,1:29.244,1:28.635,1:28.265
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,leclerc,ferrari,2,1:29.376,1:28.903,1:28.420
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,alonso,aston_martin,3,1:29.298,1:28.757,1:28.730
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,russell,mercedes,4,1:29.592,1:29.132,1:28.857
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,sainz,ferrari,5,1:29.411,1:28.957,1:28.931
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,stroll,aston_martin,6,1:29.335,1:28.962,1:28.945
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,ocon,alpine,7,1:29.707,1:29.255,1:29.078
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,hamilton,mercedes,8,1:29.689,1:29.374,1:29.223
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,piastri,mclaren,9,1:29.706,1:29.378,1:29.243
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,gasly,alpine,10,1:29.890,1:29.411,1:29.357
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,hulkenberg,haas,11,1:29.547,1:29.451,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,zhou,alfa,12,1:29.654,1:29.461,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,kevin_magnussen,haas,13,1:29.744,1:29.634,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,bottas,alfa,14,1:29.929,1:29.668,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,max_verstappen,red_bull,15,1:28.761,1:49.953,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,tsunoda,alphatauri,16,1:29.939,,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,albon,williams,17,1:29.994,,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,de_vries,alphatauri,18,1:30.244,,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,norris,mclaren,19,1:30.447,,
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,sargeant,williams,20,2:08.510,,
2023,3,Australian Grand Prix,albert_park,2023-04-02,max_verstappen,red_bull,1,1:17.384,1:17.056,1:16.732
2023,3,Australian Grand Prix,albert_park,2023-04-02,russell,mercedes,2,1:17.654,1:17.513,1:16.968
2023,3,Australian Grand Prix,albert_park,2023-04-02,hamilton,mercedes,3,1:17.689,1:17.551,1:17.104
2023,3,Australian Grand Prix,albert_park,2023-04-02,alonso,aston_martin,4,1:17.832,1:17.283,1:17.139
2023,3,Australian Grand Prix,albert_park,2023-04-02,sainz,ferrari,5,1:17.928,1:17.349,1:17.270
2023,3,Australian Grand Prix,albert_park,2023-04-02,stroll,aston_martin,6,1:17.873,1:17.616,1:17.308
2023,3,Australian Grand Prix,albert_park,2023-04-02,leclerc,ferrari,7,1:18.218,1:17.390,1:17.369
2023,3,Australian Grand Prix,albert_park,2023-04-02,albon,williams,8,1:17.962,1:17.761,1:17.609
2023,3,Australian Grand Prix,albert_park,2023-04-02,gasly,alpine,9,1:18.312,1:17.574,1:17.675
2023,3,Australian Grand Prix,albert_park,2023-04-02,hulkenberg,haas,10,1:18.029,1:17.412,1:17.735
2023,3,Australian Grand Prix,albert_park,2023-04-02,ocon,alpine,11,1:17.770,1:17.768,
2023,3,Australian Grand Prix,albert_park,2023-04-02,tsunoda,alphatauri,12,1:18.471,1:18.099,
2023,3,Australian Grand Prix,albert_park,2023-04-02,norris,mclaren,13,1:18.243,1:18.119,
2023,3,Australian Grand Prix,albert_park,2023-04-02,kevin_magnussen,haas,14,1:18.159,1:18.129,
2023,3,Australian Grand Prix,albert_park,2023-04-02,de_vries,alphatauri,15,1:18.450,1:18.335,
2023,3,Australian Grand Prix,albert_park,2023-04-02,piastri,mclaren,16,1:18.517,,
2023,3,Australian Grand Prix,albert_park,2023-04-02,zhou,alfa,17,1:18.540,,
2023,3,Australian Grand Prix,albert_park,2023-04-02,sargeant,williams,18,1:18.557,,
2023,3,Australian Grand Prix,albert_park,2023-04-02,bottas,alfa,19,1:18.714,,
2023,3,Australian Grand Prix,albert_park,2023-04-02,perez,red_bull,20,,,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,leclerc,ferrari,1,1:41.269,1:41.037,1:40.203
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,max_verstappen,red_bull,2,1:41.398,1:40.822,1:40.391
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,perez,red_bull,3,1:41.131,1:41.131,1:40.495
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,sainz,ferrari,4,1:42.197,1:41.016,1:41.016
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,hamilton,mercedes,5,1:42.113,1:41.177,1:41.177
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,alonso,aston_martin,6,1:41.720,1:41.370,1:41.253
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,norris,mclaren,7,1:42.154,1:41.485,1:41.281
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,tsunoda,alphatauri,8,1:42.234,1:41.569,1:41.581
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,stroll,aston_martin,9,1:42.524,1:41.576,1:41.611
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,piastri,mclaren,10,1:42.455,1:41.636,1:41.611
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,russell,mercedes,11,1:42.073,1:41.654,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,ocon,alpine,12,1:42.622,1:41.798,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,albon,williams,13,1:42.171,1:41.818,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,bottas,alfa,14,1:42.582,1:42.259,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,sargeant,williams,15,1:42.242,1:42.395,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,zhou,alfa,16,1:42.642,,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,hulkenberg,haas,17,1:42.755,,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,kevin_magnussen,haas,18,1:43.417,,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,gasly,alpine,19,1:44.853,,
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,de_vries,alphatauri,20,1:55.282,,
2023,5,Miami Grand Prix,miami,2023-05-07,perez,red_bull,1,1:27.713,1:27.328,1:26.841
2023,5,Miami Grand Prix,miami,2023-05-07,alonso,aston_martin,2,1:28.179,1:27.097,1:27.202
2023,5,Miami Grand Prix,miami,2023-05-07,sainz,ferrari,3,1:27.686,1:27.148,1:27.349
2023,5,Miami Grand Prix,miami,2023-05-07,kevin_magnussen,haas,4,1:27.809,1:27.673,1:27.767
2023,5,Miami Grand Prix,miami,2023-05-07,gasly,alpine,5,1:28.061,1:27.612,1:27.786
2023,5,Miami Grand Prix,miami,2023-05-07,russell,mercedes,6,1:28.086,1:27.743,1:27.804
2023,5,Miami Grand Prix,miami,2023-05-07,leclerc,ferrari,7,1:27.713,1:26.964,1:27.861
2023,5,Miami Grand Prix,miami,2023-05-07,ocon,alpine,8,1:27.872,1:27.444,1:27.935
2023,5,Miami Grand Prix,miami,2023-05-07,max_verstappen,red_bull,9,1:27.363,1:26.814,
2023,5,Miami Grand Prix,miami,2023-05-07,bottas,alfa,10,1:27.864,1:27.564,
2023,5,Miami Grand Prix,miami,2023-05-07,albon,williams,11,1:28.234,1:27.795,
2023,5,Miami Grand Prix,miami,2023-05-07,hulkenberg,haas,12,1:27.945,1:27.903,
2023,5,Miami Grand Prix,miami,2023-05-07,hamilton,mercedes,13,1:27.846,1:27.975,
2023,5,Miami Grand Prix,miami,2023-05-07,zhou,alfa,14,1:28.180,1:28.091,
2023,5,Miami Grand Prix,miami,2023-05-07,de_vries,alphatauri,15,1:28.325,1:28.395,
2023,5,Miami Grand Prix,miami,2023-05-07,norris,mclaren,16,1:28.394,,
